Date,Direction,Coin,Futures,Transaction amount,Average Price,Realized P/L,NetProfits,Fee,
2025-03-16 12:17:44,Close short,USDT,BTCUSDT,0.0116,82862.8,6.637963825947,6.061238737947,-0.576725088,
2025-03-16 11:22:07,Open short,USDT,BTCUSDT,0.0014,83811,0,0,-0.07040124,
2025-03-16 07:06:45,Open short,USDT,BTCUSDT,0.0011,84318,0,0,-0.05564988,
2025-03-16 01:39:09,Close long,USDT,BTCUSDT,0.0045,84260.8,7.03669862183,6.80919446183,-0.22750416,
2025-03-16 01:21:38,Open short,USDT,BTCUSDT,0.0014,84275.4,0,0,-0.070791336,
2025-03-16 01:20:49,Open short,USDT,BTCUSDT,0.0024,84258.1,0,0,-0.121331664,
2025-03-16 01:20:49,Close long,USDT,BTCUSDT,0.0024,84258.1,3.746425931642,3.625094267642,-0.121331664,
2025-03-16 00:19:20,Open short,USDT,BTCUSDT,0.0011,84306.7,0,0,-0.055642422,
2025-03-15 21:09:05,Open short,USDT,BTCUSDT,0.0012,84370,0,0,-0.0607464,
2025-03-15 21:08:26,Close long,USDT,BTCUSDT,0.0059,84390,9.988173748621,9.689433148621,-0.2987406,
2025-03-15 14:49:16,Open short,USDT,BTCUSDT,0.0011,84379.8,0,0,-0.055690668,
2025-03-15 14:42:58,Open short,USDT,BTCUSDT,0.0016,84401.2,0,0,-0.081025152,
2025-03-15 14:42:58,Close long,USDT,BTCUSDT,0.0016,84401.2,2.726577287761,2.645552135761,-0.081025152,
2025-03-15 13:20:52,Open short,USDT,BTCUSDT,0.0012,84152.3,0,0,-0.060589656,
2025-03-15 09:41:15,Open short,USDT,BTCUSDT,0.0025,83909.9,0,0,-0.12586485,
2025-03-15 08:31:59,Open short,USDT,BTCUSDT,0.001,83831.8,0,0,-0.05029908,
2025-03-15 07:36:40,Open short,USDT,BTCUSDT,0.001,84182.9,0,0,-0.05050974,
2025-03-15 00:57:44,Open short,USDT,BTCUSDT,0.0014,83928.8,0,0,-0.070500192,
2025-03-15 00:54:22,Open short,USDT,BTCUSDT,0.0011,83920.3,0,0,-0.055387398,
2025-03-15 00:54:03,Open short,USDT,BTCUSDT,0.0011,83935.7,0,0,-0.055397562,
2025-03-14 23:28:30,Open short,USDT,BTCUSDT,0.0012,84344.6,0,0,-0.060728112,
2025-03-14 22:55:58,Open short,USDT,BTCUSDT,0.0013,84120.5,0,0,-0.06561399,
2025-03-14 22:51:50,Open short,USDT,BTCUSDT,0.0016,84161.1,0,0,-0.080794656,
2025-03-14 22:34:04,Open short,USDT,BTCUSDT,0.0027,84221.9,0,0,-0.136439478,
2025-03-14 22:02:12,Open short,USDT,BTCUSDT,0.001,84092.8,0,0,-0.05045568,
2025-03-14 18:27:52,Open short,USDT,BTCUSDT,0.0011,84318.4,0,0,-0.055650144,
2025-03-14 18:21:25,Open short,USDT,BTCUSDT,0.0029,84543.9,0,0,-0.147106386,
2025-03-14 18:21:25,Close long,USDT,BTCUSDT,0.0029,84543.9,5.355751334068,5.208644948068,-0.147106386,
2025-03-14 18:05:38,Open short,USDT,BTCUSDT,0.0005,84600,0,0,-0.02538,
2025-03-14 18:05:07,Open short,USDT,BTCUSDT,0.0017,84592.2,0,0,-0.086284044,
2025-03-14 17:53:28,Open short,USDT,BTCUSDT,0.0023,84650,0,0,-0.116817,
2025-03-14 16:18:25,Close long,USDT,BTCUSDT,0.025,84734.1,50.925270121278,49.654258621278,-1.2710115,
2025-03-14 15:58:55,Open short,USDT,BTCUSDT,0.0036,83439.9,0,0,-0.180230184,
2025-03-14 15:58:55,Open short,USDT,BTCUSDT,0.0036,83439.9,0,0,-0.180230184,
2025-03-14 15:58:55,Close long,USDT,BTCUSDT,0.0036,83439.9,2.674118897464,2.493888713464,-0.180230184,
2025-03-14 15:58:55,Close long,USDT,BTCUSDT,0.0036,83439.9,2.674118897464,2.493888713464,-0.180230184,
2025-03-14 13:38:51,Open short,USDT,BTCUSDT,0.0005,83467.3,0,0,-0.02504019,
2025-03-14 12:43:41,Open short,USDT,BTCUSDT,0.0011,83229.9,0,0,-0.054931734,
2025-03-14 10:37:58,Open short,USDT,BTCUSDT,0.0011,82744.3,0,0,-0.054611238,
2025-03-14 10:37:17,Open short,USDT,BTCUSDT,0.0011,82718.7,0,0,-0.054594342,
2025-03-14 09:52:14,Open short,USDT,BTCUSDT,0.0011,82499.9,0,0,-0.054449934,
2025-03-14 09:51:36,Open long,USDT,BTCUSDT,0.0018,82517.8,0,0,-0.089119224,
2025-03-14 09:49:53,Open long,USDT,BTCUSDT,0.0013,82530.8,0,0,-0.064374024,
2025-03-14 09:19:28,Open short,USDT,BTCUSDT,0.0009,82458.6,0,0,-0.044527644,
2025-03-14 09:18:24,Open long,USDT,BTCUSDT,0.0012,82429.7,0,0,-0.059349384,
2025-03-14 09:18:12,Open short,USDT,BTCUSDT,0.0009,82402.4,0,0,-0.044497296,
2025-03-14 08:53:44,Open long,USDT,BTCUSDT,0.0034,82267.3,0,0,-0.167825292,
2025-03-14 08:07:32,Open long,USDT,BTCUSDT,0.0001,81908.7,0,0,-0.004914522,
2025-03-14 08:07:32,Open long,USDT,BTCUSDT,0.0034,81908.7,0,0,-0.167093748,
2025-03-14 07:30:08,Open short,USDT,BTCUSDT,0.0018,81815.8,0,0,-0.088361064,
2025-03-14 07:28:40,Open long,USDT,BTCUSDT,0.0012,81853.4,0,0,-0.058934448,
2025-03-14 07:28:12,Open long,USDT,BTCUSDT,0.0012,81860.1,0,0,-0.058939272,
2025-03-14 06:47:59,Open long,USDT,BTCUSDT,0.0012,82014.5,0,0,-0.05905044,
2025-03-14 06:38:42,Open long,USDT,BTCUSDT,0.0028,81997,0,0,-0.13775496,
2025-03-14 05:58:12,Open long,USDT,BTCUSDT,0.0017,81912.2,0,0,-0.083550444,
2025-03-14 05:44:23,Open long,USDT,BTCUSDT,0.0009,81868.1,0,0,-0.044208774,
2025-03-14 05:34:06,Open long,USDT,BTCUSDT,0.0008,81917.4,0,0,-0.039320352,
2025-03-13 23:55:27,Open long,USDT,BTCUSDT,0.0006,81232.6,0,0,-0.029243736,
2025-03-13 23:53:25,Open long,USDT,BTCUSDT,0.0006,81231.6,0,0,-0.029243376,
2025-03-13 23:34:17,Open long,USDT,BTCUSDT,0.0005,80984.4,0,0,-0.02429532,
2025-03-13 22:27:02,Open long,USDT,BTCUSDT,0.0003,80614.1,0,0,-0.014510538,
2025-03-13 22:07:06,Open long,USDT,BTCUSDT,0.0013,80500,0,0,-0.06279,
2025-03-13 22:07:06,Close short,USDT,BTCUSDT,0.0013,80500,2.64828144385,2.58549144385,-0.06279,
2025-03-13 22:06:23,Open long,USDT,BTCUSDT,0.0006,80378.9,0,0,-0.028936404,
2025-03-13 22:05:38,Open long,USDT,BTCUSDT,0.0022,80343.1,0,0,-0.106052892,
2025-03-13 22:05:38,Close short,USDT,BTCUSDT,0.0022,80343.1,4.826887058823,4.720834166823,-0.106052892,
2025-03-13 21:49:22,Close short,USDT,BTCUSDT,0.0049,80293.6,10.993343903743,10.757280719743,-0.236063184,
2025-03-13 21:42:08,Open long,USDT,BTCUSDT,0.0007,80575.6,0,0,-0.033841752,
2025-03-13 21:41:48,Close short,USDT,BTCUSDT,0.0054,80594.4,10.490793689839,10.229667833839,-0.261125856,
2025-03-13 19:52:50,Open long,USDT,BTCUSDT,0.0005,80615.8,0,0,-0.02418474,
2025-03-13 19:07:23,Open long,USDT,BTCUSDT,0.0006,80422.4,0,0,-0.028952064,
2025-03-13 18:30:24,Close short,USDT,BTCUSDT,0.0079,80472.8,16.30828262032,15.92684154832,-0.381441072,
2025-03-13 18:30:24,Close short,USDT,BTCUSDT,0.0017,80476.3,3.503427272727,3.421341446727,-0.082085826,
2025-03-13 17:47:49,Open long,USDT,BTCUSDT,0.0003,80634.7,0,0,-0.014514246,
2025-03-13 17:47:35,Open long,USDT,BTCUSDT,0.0007,80638.7,0,0,-0.033868254,
2025-03-13 17:39:35,Open long,USDT,BTCUSDT,0.0014,81159.5,0,0,-0.06817398,
2025-03-13 16:40:27,Close short,USDT,BTCUSDT,0.0025,81003.2,3.834848930481,3.713344130481,-0.1215048,
2025-03-13 16:39:54,Open long,USDT,BTCUSDT,0.0026,81062.3,0,0,-0.126457188,
2025-03-13 16:39:54,Close short,USDT,BTCUSDT,0.0026,81062.3,3.8345828877,3.7081256997,-0.126457188,
2025-03-13 16:39:38,Open long,USDT,BTCUSDT,0.0015,81118,0,0,-0.0730062,
2025-03-13 16:18:52,Open long,USDT,BTCUSDT,0.0014,81568.2,0,0,-0.068517288,
2025-03-13 16:18:52,Open long,USDT,BTCUSDT,0.0014,81567.1,0,0,-0.068516364,
2025-03-13 16:18:51,Close short,USDT,BTCUSDT,0.0002,81564.4,0.194547914438,0.184760186438,-0.009787728,
2025-03-13 16:18:51,Close short,USDT,BTCUSDT,0.0026,81567.1,2.5221028877,2.3948582117,-0.127244676,
2025-03-13 16:12:39,Open long,USDT,BTCUSDT,0.0015,81580,0,0,-0.073422,
2025-03-13 16:00:49,Open long,USDT,BTCUSDT,0.0015,82076.1,0,0,-0.07386849,
2025-03-13 15:24:04,Open long,USDT,BTCUSDT,0.0015,82032.7,0,0,-0.07382943,
2025-03-13 13:34:08,Open short,USDT,BTCUSDT,0.0023,83155.1,0,0,-0.114754038,
2025-03-13 13:31:56,Open long,USDT,BTCUSDT,0.003,82976.8,0,0,-0.14935824,
2025-03-13 13:06:01,Open short,USDT,BTCUSDT,0.0011,82840.3,0,0,-0.054674598,
2025-03-13 11:48:24,Open short,USDT,BTCUSDT,0.0005,83022.6,0,0,-0.02490678,
2025-03-13 11:46:50,Open short,USDT,BTCUSDT,0.0009,82979.7,0,0,-0.044809038,
2025-03-13 11:46:36,Open short,USDT,BTCUSDT,0.0009,82980,0,0,-0.0448092,
2025-03-13 10:24:02,Open long,USDT,BTCUSDT,0.0022,83252.1,0,0,-0.109892772,
2025-03-13 10:13:50,Open short,USDT,BTCUSDT,0.0011,83101,0,0,-0.05484666,
2025-03-13 10:09:25,Open short,USDT,BTCUSDT,0.0011,83017.5,0,0,-0.05479155,
2025-03-13 09:49:41,Open short,USDT,BTCUSDT,0.0009,82754,0,0,-0.04468716,
2025-03-13 09:37:08,Open short,USDT,BTCUSDT,0.0011,82743.1,0,0,-0.054610446,
2025-03-13 09:32:14,Open short,USDT,BTCUSDT,0.0017,82699.9,0,0,-0.084353898,
2025-03-13 09:31:57,Open long,USDT,BTCUSDT,0.0023,82677.6,0,0,-0.114095088,
2025-03-13 08:14:10,Open long,USDT,BTCUSDT,0.0015,83180.9,0,0,-0.07486281,
2025-03-13 08:13:31,Open short,USDT,BTCUSDT,0.0023,83200,0,0,-0.114816,
2025-03-13 07:45:16,Open short,USDT,BTCUSDT,0.0011,83033.9,0,0,-0.054802374,
2025-03-13 07:38:04,Open short,USDT,BTCUSDT,0.0004,83068.7,0,0,-0.019936488,
2025-03-13 07:38:04,Open short,USDT,BTCUSDT,0.0007,83063.7,0,0,-0.034886754,
2025-03-13 07:31:21,Open short,USDT,BTCUSDT,0.0023,83007.9,0,0,-0.114550902,
2025-03-13 07:27:30,Open short,USDT,BTCUSDT,0.001,82899.9,0,0,-0.04973994,
2025-03-13 07:27:30,Open short,USDT,BTCUSDT,0.0007,82895.5,0,0,-0.03481611,
2025-03-13 01:49:31,Open short,USDT,BTCUSDT,0.0011,83550,0,0,-0.055143,
2025-03-13 01:31:19,Open short,USDT,BTCUSDT,0.0017,83588,0,0,-0.08525976,
2025-03-13 01:07:02,Open short,USDT,BTCUSDT,0.0014,83640,0,0,-0.0702576,
2025-03-12 23:17:54,Open short,USDT,BTCUSDT,0.0023,83397.2,0,0,-0.115088136,
2025-03-12 20:57:46,Open short,USDT,BTCUSDT,0.0017,83023.2,0,0,-0.084683664,
2025-03-12 20:55:11,Open short,USDT,BTCUSDT,0.0015,82970.9,0,0,-0.07467381,
2025-03-12 19:11:16,Open short,USDT,BTCUSDT,0.0015,82174.7,0,0,-0.07395723,
2025-03-12 19:10:01,Open short,USDT,BTCUSDT,0.0008,82080.7,0,0,-0.039398736,
2025-03-12 18:11:21,Open short,USDT,BTCUSDT,0.0015,82500,0,0,-0.0235125,
2025-03-12 18:11:21,Open short,USDT,BTCUSDT,0.0002,82500,0,0,-0.003135,
2025-03-12 15:02:49,Open short,USDT,BTCUSDT,0.0014,82623.6,0,0,-0.069403824,
2025-03-12 13:09:03,Open long,USDT,BTCUSDT,0.0012,83000,0,0,-0.018924,
2025-03-12 13:08:00,Open short,USDT,BTCUSDT,0.0014,83153.9,0,0,-0.069849276,
2025-03-12 12:59:54,Open short,USDT,BTCUSDT,0.0017,82970,0,0,-0.0846294,
2025-03-12 12:11:39,Open short,USDT,BTCUSDT,0.0026,82520.7,0,0,-0.128732292,
2025-03-12 08:54:47,Open short,USDT,BTCUSDT,0.0014,82381.6,0,0,-0.069200544,
2025-03-12 08:48:36,Open short,USDT,BTCUSDT,0.0008,82000,0,0,-0.012464,
2025-03-12 06:32:33,Open short,USDT,BTCUSDT,0.0008,81814.8,0,0,-0.039271104,
2025-03-11 22:23:48,Open long,USDT,BTCUSDT,0.0007,83155,0,0,-0.0349251,
2025-03-11 21:57:16,Open short,USDT,BTCUSDT,0.0008,82823.4,0,0,-0.039755232,
2025-03-11 20:53:59,Open long,USDT,BTCUSDT,0.0007,83055.3,0,0,-0.034883226,
2025-03-11 20:51:12,Open long,USDT,BTCUSDT,0.0007,83155.1,0,0,-0.034925142,
2025-03-11 20:20:17,Open long,USDT,BTCUSDT,0.0006,82993.8,0,0,-0.029877768,
2025-03-11 19:26:24,Open short,USDT,BTCUSDT,0.0009,82595.7,0,0,-0.044601678,
2025-03-11 19:26:03,Open short,USDT,BTCUSDT,0.0005,82641.8,0,0,-0.02479254,
2025-03-11 17:43:56,Open long,USDT,BTCUSDT,0.0006,81680.8,0,0,-0.029405088,
2025-03-11 15:35:18,Open long,USDT,BTCUSDT,0.0006,79834.5,0,0,-0.02874042,
2025-03-11 13:55:53,Open long,USDT,BTCUSDT,0.0006,81179.8,0,0,-0.029224728,
2025-03-11 12:32:31,Open short,USDT,BTCUSDT,0.0006,81865.1,0,0,-0.029471436,
2025-03-11 12:08:53,Open short,USDT,BTCUSDT,0.0006,81450.8,0,0,-0.029322288,
2025-03-11 09:59:51,Open short,USDT,BTCUSDT,0.0006,81101.8,0,0,-0.029196648,
2025-03-11 09:37:42,Open short,USDT,BTCUSDT,0.0006,80859.2,0,0,-0.029109312,
2025-03-11 09:36:30,Open short,USDT,BTCUSDT,0.0006,80875.9,0,0,-0.029115324,
2025-03-11 09:35:43,Open long,USDT,BTCUSDT,0.0009,80911.3,0,0,-0.043692102,
2025-03-11 09:31:56,Open short,USDT,BTCUSDT,0.0009,80870.1,0,0,-0.043669854,
2025-03-11 09:23:39,Open short,USDT,BTCUSDT,0.0019,80719.9,0,0,-0.092020686,
2025-03-11 08:09:11,Open long,USDT,BTCUSDT,0.0009,80390.3,0,0,-0.043410762,
2025-03-11 06:51:34,Open long,USDT,BTCUSDT,0.0011,80234.4,0,0,-0.052954704,
2025-03-11 06:30:22,Open long,USDT,BTCUSDT,0.0007,80109.4,0,0,-0.033645948,
2025-03-11 06:29:09,Open long,USDT,BTCUSDT,0.0007,80092.3,0,0,-0.033638766,
2025-03-11 05:54:41,Open long,USDT,BTCUSDT,0.0017,79817,0,0,-0.08141334,
2025-03-11 05:46:15,Open long,USDT,BTCUSDT,0.0004,79810.5,0,0,-0.01915452,
2025-03-10 17:47:13,Open long,USDT,BTCUSDT,0.0009,79351.8,0,0,-0.042849972,
2025-03-10 16:38:25,Open short,USDT,BTCUSDT,0.0006,80968,0,0,-0.02914848,
2025-03-10 15:07:17,Open short,USDT,BTCUSDT,0.0036,80623.3,0,0,-0.174146328,
2025-03-10 15:06:28,Close short,USDT,BTCUSDT,0.0153,80693.5,23.224659999999,22.483893669999,-0.74076633,
2025-03-10 13:56:32,Open short,USDT,BTCUSDT,0.0009,83301.4,0,0,-0.044982756,
2025-03-10 12:41:46,Open short,USDT,BTCUSDT,0.0005,82469.4,0,0,-0.02474082,
2025-03-10 11:00:11,Open long,USDT,BTCUSDT,0.0009,82423.7,0,0,-0.044508798,
2025-03-10 10:32:51,Open long,USDT,BTCUSDT,0.0004,82814.3,0,0,-0.019875432,
2025-03-10 10:32:16,Open short,USDT,BTCUSDT,0.0005,82815.9,0,0,-0.02484477,
2025-03-10 10:19:35,Open short,USDT,BTCUSDT,0.0005,83000,0,0,-0.007885,
2025-03-10 08:23:18,Open short,USDT,BTCUSDT,0.0005,82161.2,0,0,-0.02464836,
2025-03-10 08:06:36,Open short,USDT,BTCUSDT,0.0005,82551.5,0,0,-0.02476545,
2025-03-10 07:59:10,Open short,USDT,BTCUSDT,0.0005,82304.2,0,0,-0.02469126,
2025-03-10 06:39:59,Open short,USDT,BTCUSDT,0.0005,82348.4,0,0,-0.02470452,
2025-03-10 06:34:48,Open short,USDT,BTCUSDT,0.0009,82363,0,0,-0.04447602,
2025-03-10 06:34:13,Open long,USDT,BTCUSDT,0.0004,82364.1,0,0,-0.019767384,
2025-03-10 05:55:57,Open long,USDT,BTCUSDT,0.0004,82568.1,0,0,-0.019816344,
2025-03-10 05:55:36,Open short,USDT,BTCUSDT,0.0005,82553.6,0,0,-0.02476608,
2025-03-10 05:42:29,Open short,USDT,BTCUSDT,0.0009,82308.9,0,0,-0.044446806,
2025-03-10 05:41:07,Open short,USDT,BTCUSDT,0.0019,82385.4,0,0,-0.093919356,
2025-03-10 05:40:19,Open short,USDT,BTCUSDT,0.001,82319.9,0,0,-0.04939194,
2025-03-10 05:39:53,Open short,USDT,BTCUSDT,0.0005,82296.9,0,0,-0.02468907,
2025-03-10 05:39:28,Open long,USDT,BTCUSDT,0.0004,82297.2,0,0,-0.019751328,
2025-03-10 05:38:58,Open short,USDT,BTCUSDT,0.0002,82323.5,0,0,-0.00987882,
2025-03-10 05:38:58,Open short,USDT,BTCUSDT,0.0009,82320,0,0,-0.0444528,
2025-03-10 05:33:34,Open short,USDT,BTCUSDT,0.0011,82473.3,0,0,-0.054432378,
2025-03-10 00:19:37,Open short,USDT,BTCUSDT,0.0006,80873.6,0,0,-0.029114496,
2025-03-10 00:11:15,Open long,USDT,BTCUSDT,0.0004,80810,0,0,-0.0193944,
2025-03-10 00:11:01,Open long,USDT,BTCUSDT,0.0004,80613.2,0,0,-0.019347168,
2025-03-09 23:44:16,Open short,USDT,BTCUSDT,0.0024,81149.6,0,0,-0.116855424,
2025-03-09 23:43:24,Close short,USDT,BTCUSDT,0.0091,81272.8,12.769139999999,12.325390511999,-0.443749488,
2025-03-09 22:07:53,Open short,USDT,BTCUSDT,0.0008,82744.9,0,0,-0.039717552,
2025-03-09 20:43:53,Open short,USDT,BTCUSDT,0.0009,82753.8,0,0,-0.044687052,
2025-03-09 20:38:51,Open long,USDT,BTCUSDT,0.0006,82781.9,0,0,-0.029801484,
2025-03-09 20:38:25,Open short,USDT,BTCUSDT,0.0009,82790,0,0,-0.0447066,
2025-03-09 20:33:27,Open short,USDT,BTCUSDT,0.0005,82915,0,0,-0.0248745,
2025-03-09 19:26:24,Open short,USDT,BTCUSDT,0.001,82829.5,0,0,-0.0496977,
2025-03-09 19:26:02,Open short,USDT,BTCUSDT,0.0008,82689.2,0,0,-0.039690816,
2025-03-09 19:20:24,Open long,USDT,BTCUSDT,0.0018,82437.6,0,0,-0.089032608,
2025-03-09 19:14:29,Open long,USDT,BTCUSDT,0.0007,82509.2,0,0,-0.034653864,
2025-03-09 19:13:54,Open short,USDT,BTCUSDT,0.0012,82519.4,0,0,-0.059413968,
2025-03-09 19:13:54,Open short,USDT,BTCUSDT,0.0001,82519.3,0,0,-0.004951158,
2025-03-09 17:51:44,Open short,USDT,BTCUSDT,0.0029,82569.9,0,0,-0.143671626,
2025-03-09 17:51:23,Close short,USDT,BTCUSDT,0.0047,82525,6.975389999999,6.742669499999,-0.2327205,
2025-03-09 16:35:45,Open short,USDT,BTCUSDT,0.0015,83495.9,0,0,-0.07514631,
2025-03-09 15:06:29,Open short,USDT,BTCUSDT,0.0009,83348.1,0,0,-0.045007974,
2025-03-09 15:03:03,Open long,USDT,BTCUSDT,0.0004,83583.2,0,0,-0.020059968,
2025-03-09 14:37:49,Open long,USDT,BTCUSDT,0.0004,84272.4,0,0,-0.020225376,
2025-03-09 14:26:06,Open long,USDT,BTCUSDT,0.0004,84403.8,0,0,-0.020256912,
2025-03-09 14:05:45,Open short,USDT,BTCUSDT,0.0023,84602.5,0,0,-0.11675145,
2025-03-09 14:03:14,Close short,USDT,BTCUSDT,0.0081,84604.3,12.846269999999,12.435093101999,-0.411176898,
2025-03-09 12:17:12,Open long,USDT,BTCUSDT,0.0009,84749.8,0,0,-0.045764892,
2025-03-09 10:11:42,Open long,USDT,BTCUSDT,0.0007,85762.4,0,0,-0.036020208,
2025-03-09 09:08:56,Open long,USDT,BTCUSDT,0.0013,85935.1,0,0,-0.067029378,
2025-03-09 09:08:32,Open long,USDT,BTCUSDT,0.0004,85927.7,0,0,-0.020622648,
2025-03-09 08:00:58,Open long,USDT,BTCUSDT,0.0008,85820.1,0,0,-0.041193648,
2025-03-08 23:16:00,Open long,USDT,BTCUSDT,0.0007,85996.5,0,0,-0.03611853,
2025-03-08 23:03:19,Open long,USDT,BTCUSDT,0.0004,86179.4,0,0,-0.020683056,
2025-03-08 22:27:34,Open short,USDT,BTCUSDT,0.0009,86423.9,0,0,-0.046668906,
2025-03-08 22:25:20,Open long,USDT,BTCUSDT,0.0004,86378.1,0,0,-0.020730744,
2025-03-08 22:25:09,Open short,USDT,BTCUSDT,0.0005,86374.1,0,0,-0.02591223,
2025-03-08 22:22:53,Open short,USDT,BTCUSDT,0.0009,86382.5,0,0,-0.04664655,
2025-03-08 21:07:34,Open short,USDT,BTCUSDT,0.0009,86305.2,0,0,-0.046604808,
2025-03-08 21:02:48,Open short,USDT,BTCUSDT,0.0005,86232.5,0,0,-0.02586975,
2025-03-08 20:57:57,Open short,USDT,BTCUSDT,0.0009,86207.9,0,0,-0.046552266,
2025-03-08 20:56:03,Open short,USDT,BTCUSDT,0.0005,86260,0,0,-0.025878,
2025-03-08 20:28:06,Open long,USDT,BTCUSDT,0.0004,86153.1,0,0,-0.020676744,
2025-03-08 20:27:28,Open short,USDT,BTCUSDT,0.0005,86160,0,0,-0.025848,
2025-03-08 19:49:35,Open short,USDT,BTCUSDT,0.0005,85977.4,0,0,-0.02579322,
2025-03-08 18:55:31,Open short,USDT,BTCUSDT,0.0005,85968.7,0,0,-0.02579061,
2025-03-08 18:44:37,Open long,USDT,BTCUSDT,0.0007,85940.8,0,0,-0.036095136,
2025-03-08 18:13:57,Open short,USDT,BTCUSDT,0.0005,85792.2,0,0,-0.02573766,
2025-03-08 17:36:19,Open short,USDT,BTCUSDT,0.0005,85999.9,0,0,-0.02579997,
2025-03-08 17:28:25,Open short,USDT,BTCUSDT,0.0005,85942.3,0,0,-0.02578269,
2025-03-08 17:27:46,Close short,USDT,BTCUSDT,0.0088,85880,4.072519999999,3.619073599999,-0.4534464,
2025-03-08 16:46:44,Open short,USDT,BTCUSDT,0.0005,86415.5,0,0,-0.02592465,
2025-03-08 16:44:10,Open long,USDT,BTCUSDT,0.0004,86468,0,0,-0.02075232,
2025-03-08 16:43:43,Open short,USDT,BTCUSDT,0.0005,86486.6,0,0,-0.02594598,
2025-03-08 16:38:01,Open short,USDT,BTCUSDT,0.0005,86456.8,0,0,-0.02593704,
2025-03-08 14:03:10,Open long,USDT,BTCUSDT,0.0008,86142.5,0,0,-0.0413484,
2025-03-08 13:41:21,Open short,USDT,BTCUSDT,0.0005,86326.4,0,0,-0.02589792,
2025-03-08 13:37:01,Open long,USDT,BTCUSDT,0.0004,86189,0,0,-0.02068536,
2025-03-08 12:05:31,Open long,USDT,BTCUSDT,0.001,85982.9,0,0,-0.05158974,
2025-03-08 11:45:11,Open long,USDT,BTCUSDT,0.0004,86166,0,0,-0.02067984,
2025-03-08 10:48:44,Open long,USDT,BTCUSDT,0.0004,86001.4,0,0,-0.020640336,
2025-03-08 10:13:02,Open long,USDT,BTCUSDT,0.001,86236.4,0,0,-0.05174184,
2025-03-08 09:23:50,Open long,USDT,BTCUSDT,0.0004,86061.5,0,0,-0.02065476,
2025-03-08 08:46:51,Open short,USDT,BTCUSDT,0.0005,86385.4,0,0,-0.02591562,
2025-03-08 07:47:22,Open long,USDT,BTCUSDT,0.0004,86270,0,0,-0.0207048,
2025-03-08 07:27:35,Open short,USDT,BTCUSDT,0.0005,86583,0,0,-0.0259749,
2025-03-08 07:27:08,Open short,USDT,BTCUSDT,0.0005,86582.9,0,0,-0.02597487,
2025-03-08 07:26:36,Open long,USDT,BTCUSDT,0.0004,86583.8,0,0,-0.020780112,
2025-03-08 07:26:08,Open short,USDT,BTCUSDT,0.0005,86556.3,0,0,-0.02596689,
2025-03-08 07:15:44,Open short,USDT,BTCUSDT,0.0005,86418.7,0,0,-0.02592561,
2025-03-08 07:05:07,Open short,USDT,BTCUSDT,0.0005,86367.9,0,0,-0.02591037,
2025-03-08 07:04:15,Open short,USDT,BTCUSDT,0.0005,86324.2,0,0,-0.02589726,
2025-03-08 06:49:53,Open long,USDT,BTCUSDT,0.001,86105.7,0,0,-0.05166342,
2025-03-08 06:41:16,Open long,USDT,BTCUSDT,0.0004,86100.1,0,0,-0.020664024,
2025-03-07 23:37:28,Open long,USDT,BTCUSDT,0.0007,86160,0,0,-0.0361872,
2025-03-07 22:58:55,Open short,USDT,BTCUSDT,0.0005,86373.9,0,0,-0.02591217,
2025-03-07 22:54:16,Open short,USDT,BTCUSDT,0.0028,86134.9,0,0,-0.144706632,
2025-03-07 22:53:47,Open long,USDT,BTCUSDT,0.0007,86289.4,0,0,-0.036241548,
2025-03-07 22:53:14,Close short,USDT,BTCUSDT,0.0044,86384.7,3.641259999999,3.413204391999,-0.228055608,
2025-03-07 21:54:25,Open short,USDT,BTCUSDT,0.0001,87971.4,0,0,-0.005278284,
2025-03-07 21:54:25,Open short,USDT,BTCUSDT,0.0002,87972,0,0,-0.01055664,
2025-03-07 20:47:29,Open short,USDT,BTCUSDT,0.0005,87565.2,0,0,-0.02626956,
2025-03-07 20:46:33,Open short,USDT,BTCUSDT,0.0008,87599.9,0,0,-0.042047952,
2025-03-07 18:17:40,Open short,USDT,BTCUSDT,0.0028,86957.1,0,0,-0.146087928,
2025-03-07 18:17:21,Close short,USDT,BTCUSDT,0.0028,86949,2.10868,1.96260568,-0.14607432,
2025-03-07 18:16:51,Open long,USDT,BTCUSDT,0.0007,86931.1,0,0,-0.036511062,
2025-03-07 17:25:54,Open long,USDT,BTCUSDT,0.0004,87400.1,0,0,-0.020976024,
2025-03-07 17:24:37,Open short,USDT,BTCUSDT,0.0028,87702.1,0,0,-0.147339528,
2025-03-07 17:24:04,Open long,USDT,BTCUSDT,0.0022,87696.3,0,0,-0.115759116,
2025-03-07 17:22:53,Close short,USDT,BTCUSDT,0.0146,87732.5,12.280452041742,11.511915341742,-0.7685367,
2025-03-07 15:51:42,Close long,USDT,BTCUSDT,0.0105,90803.9,10.332639999999,9.760575429999,-0.57206457,
2025-03-07 13:35:52,Open long,USDT,BTCUSDT,0.0004,88973.5,0,0,-0.02135364,
2025-03-07 13:35:32,Open long,USDT,BTCUSDT,0.0004,88942,0,0,-0.02134608,
2025-03-07 13:09:20,Open long,USDT,BTCUSDT,0.0014,89064.8,0,0,-0.074814432,
2025-03-07 11:38:51,Open long,USDT,BTCUSDT,0.0014,89135.6,0,0,-0.074873904,
2025-03-07 11:38:27,Open short,USDT,BTCUSDT,0.0005,89130.6,0,0,-0.02673918,
